Employee ID,Name,Department,Salary
39455,Lansing Bennet,Production,54903
39457,Shaunak Pelc,Production,89444
39458,Kristinn Terlouw,Development,69826
39459,Bojan Coorg,Human Resources,53986
39461,Reinhard Liesche,Quality Management,73819
39462,Basil Luit,Customer Service,80958
39462,Basil Luit,Production,80958
39463,Leucio Brizzi,Development,70762
39464,Akeno Vilarrasa,Development,44717
39465,Hongzue Litzkow,Production,44449
39466,Gererd Binkley,Development,72771
39467,Behnaam Msuda,Development,76360
39468,Yuqun Demir,Production,52959
39471,Kazuhisa Mattern,Production,66088
39473,Georgy Demri,Production,57673
39474,Zorica Kilgore,Sales,54779
39475,Wilmer Peternell,Development,58888
39476,Subir Masaki,Finance,59944
39477,Phuoc Zastre,Development,75596
39478,Emran Demke,Quality Management,51291
39480,Trygve Seghrouchni,Development,59995
39482,Harjit Velasco,Development,62850
39482,Harjit Velasco,Research,62850
39483,Shridhar Rodier,Production,69754
39484,Genta Birjandi,Sales,93269
39485,Shin Bolsens,Sales,94331
39486,Brewster Brandsma,Marketing,73147
39488,George Apsitis,Sales,101149
39489,Ulf Potthoff,Sales,68395
39490,Shietung Decaestecker,Research,56627
39492,Zijian Vigier,Quality Management,102765
39492,Zijian Vigier,Production,102765
39494,Shuky Nicolson,Development,60998
39495,Idoia Sudkamp,Production,80870
39496,Subhankar Comte,Sales,79009
39497,Richara Peck,Development,48206
39498,Parke Borstler,Development,39665
39499,Soenke Krichel,Marketing,105753
39500,Theirry Highland,Development,82161
39501,Jaana Baalen,Customer Service,74837
39501,Jaana Baalen,Production,74837
39503,Tomoyuki Levergood,Sales,69132
39505,Fumitake Sooriamurthi,Development,55091
39506,Hatsukazu Lubachevsky,Development,60547
39507,Theron Bondorf,Development,61166
39508,Denny Meszaros,Finance,67266
39509,Seongbae Hainaut,Development,48269
39512,Jahangir Rosca,Development,48806
39513,Isamu Delgrande,Sales,93754
39515,Akemi Wynblatt,Customer Service,70197
39516,Hitofumi Perz,Development,70566
39517,Jackson Baar,Sales,99418
39518,Uma Pfau,Production,80392
39519,Masato Oehlmann,Development,63504
39520,Danny Auyong,Development,80071
39521,Sajjad Garnham,Marketing,56431
39521,Sajjad Garnham,Human Resources,56431
39523,Niclas Snedden,Production,73403
39525,Masoud Shokrollahi,Production,56984
39526,Sadok Rouquie,Development,63302
39528,Ayonca Oxman,Customer Service,55915
39529,Karoline Menhoudj,Quality Management,64054
39529,Karoline Menhoudj,Production,64054
39530,Kinh Bahr,Development,52987
39531,Tsutomu Turnbull,Production,84718
39532,Dzung Slaats,Production,67701
39533,Urs Pettit,Quality Management,62935
39534,Venkatesan Trystram,Production,87490
39536,Masadi Nittel,Development,85913
39537,Shahid Krupka,Production,42415
39538,Szabolcs Maraist,Finance,106421
39538,Szabolcs Maraist,Human Resources,106421
39539,Shahab Mondadori,Development,81115
39540,Leandro Maginnis,Development,86003
39541,Pradeep Cappelli,Production,43410
39542,Constantine Waymire,Research,64004
39543,Dekang Schrift,Human Resources,51213
39545,Diederik Schaad,Research,61553
39546,Rafael Terlouw,Development,59161
39547,Jouko Schiettecatte,Quality Management,58744
39548,Ger Iivonen,Research,69995
39548,Ger Iivonen,Development,69995
39549,Berna Miculan,Finance,51371
39550,Mariusz Holburn,Marketing,69573
39551,Stabislas Lenart,Human Resources,58698
39553,Masoud Rousseau,Human Resources,73993
39554,Eishiro Hegner,Development,62198
39555,Weiye Tomescu,Production,96353
39556,Yuguang Gente,Production,63308
39556,Yuguang Gente,Development,63308
39557,Hailing Reinhard,Production,46023
39558,Shichao Frolund,Development,64650
39560,Fumiyo Mikschl,Development,57391
39561,Basim Koyama,Human Resources,47427
39562,Mart Bridgland,Production,94695
39564,Zorica Farrar,Marketing,87602
39565,Mircea Kisuki,Development,51896
39565,Mircea Kisuki,Customer Service,51896
39566,Guiseppe Vickson,Finance,73838
39567,Francesca Kragelund,Customer Service,45663
39568,Aluzio Stiles,Production,59340
39569,Patricia Sundgren,Development,64725
39571,Chenxi Masaki,Marketing,64025
39573,Chaitali Champarnaud,Sales,94513
39574,Sorina Ponthieu,Sales,91269
39574,Sorina Ponthieu,Marketing,91269
39575,Aloys Vesna,Quality Management,90096
39576,Uri Edelhoff,Quality Management,69170
39577,Anestis Rodite,Customer Service,62886
39578,Florina Muniz,Development,63237
39579,Muneo Kuzuoka,Development,65483
39581,Juichirou Pews,Development,43576
39583,Emdad Bernini,Sales,79798
39584,Vincent Cools,Development,57307
39584,Vincent Cools,Quality Management,57307
39585,Tadahiro Murthy,Research,62317
39586,Aiichiro Sullins,Finance,82585
39587,Irena Hoppenstand,Development,77589
39588,Pragnesh Klerer,Production,58751
39589,Janche Murtafg,Production,76349
39590,Tadahiko Tsukuda,Finance,96974
39592,Brewster Zongker,Quality Management,71052
39593,Ziya Pellegrinelli,Research,56884
39594,Sanjay Garrabrants,Sales,70869
39594,Sanjay Garrabrants,Customer Service,70869
39595,Vishv Ramras,Development,64987
39596,Toshimori Kadhim,Sales,58458
39598,Behnaam Docker,Production,59555
39599,Rafael Tsunoo,Finance,89899
39600,Ugo Kawashimo,Production,105830
39602,Fatemeh Coorg,Quality Management,48451
39603,Shugo Pelc,Marketing,79959
39603,Shugo Pelc,Human Resources,79959
39605,Tetsurou Benzmuller,Sales,91870
39606,Lakshmi Peir,Development,53645
39607,Gen Kropatsch,Production,69366
39609,Takushi Raney,Development,49972
39610,Roselyn Nastansky,Sales,109924
39611,Siddarth Luan,Sales,80934
39612,Lubomir Asrin,Sales,88805
39613,Boalin Liedekerke,Production,56797
39613,Boalin Liedekerke,Quality Management,56797
39615,Naraig Kossowski,Sales,72645
39617,Ziva Christ,Development,49454
39618,Hidefumi Heijenga,Human Resources,59713
39619,Bezalel McClure,Research,68300
39620,Geraldo Matheson,Human Resources,53540
39622,Mansur Dayana,Production,54001
39623,Khosrow Schach,Development,59266
39624,Matt Budinsky,Customer Service,48646
39625,JiYoung Thiran,Production,73978
39626,Shigehito Busillo,Development,44678
39628,Itzchak Demri,Sales,60997
39630,Mototsugu Neiman,Sales,59673
39630,Mototsugu Neiman,Marketing,59673
39631,Jiafu Simmel,Sales,112739
39632,Xuejun Oxman,Development,80942
39634,Kolar Farrar,Human Resources,56560
39635,Junsik Keirsey,Quality Management,68038
39636,Muzhong Deville,Marketing,84190
39638,Masato Zuberek,Sales,71607
39639,Leen Fordan,Development,51174
39639,Leen Fordan,Customer Service,51174
39640,Fox Wroclawski,Production,73628
39642,Mori Ertl,Marketing,92223
39643,Olivera Langford,Quality Management,65898
39644,Jouni Nastansky,Finance,69802
39645,Deniz Nicolson,Sales,68170
39646,Ayakannu Tagansky,Research,73488
39647,Aamer Massonet,Production,61581
39648,Gad Lanphier,Sales,89969
39648,Gad Lanphier,Marketing,89969
39651,Xiaoqiu Luga,Development,60448
39652,Kitty Keirsey,Development,92507
39653,Boalin Wilfing,Sales,108150
39654,Gad Tramer,Development,88590
39656,Annemarie Nannarelli,Sales,105337
39657,Eran Fortenbacher,Development,66125
39657,Eran Fortenbacher,Production,66125
39658,Cullen Flexer,Production,56449
39659,Jixiang Braunschweig,Development,65418
39660,Goo Hammerschmidt,Sales,60131
39661,Hercules Eiter,Production,59712
39663,Mabry Lanzelotte,Marketing,83929
39664,Aksel Snyers,Sales,97850
39665,Hidekazu Demian,Marketing,95523
39666,Xiaoshan Gurbaxani,Marketing,54442
39667,Djenana Ratnakar,Finance,65866
39669,Toshiko Jakobus,Finance,71520
39670,Marie Cullers,Development,83429
39671,Chenye Hanabata,Finance,86409
39672,Demos Morton,Production,56876
39674,JoAnna Atrawala,Development,44727
39675,Yakichi Szemeredi,Production,57252
39677,Vojin Terekhov,Development,70525
39678,Chiradeep Waeselynck,Production,52492
39678,Chiradeep Waeselynck,Research,52492
39680,Jagoda Schrooten,Sales,87774
39681,Aiman Pulkowski,Research,83575
39682,Lucian Yetto,Marketing,82194
39683,Vitaly Veccia,Quality Management,47175
39684,Kokou Dratva,Sales,86418
39685,Gudjon Leonhardt,Marketing,75046
39686,Achilleas Perko,Finance,82453
39687,Paddy Bazelow,Development,58319
39689,Ziya Parveen,Finance,57823
39689,Ziya Parveen,Human Resources,57823
39690,Jouko Krupka,Research,86953
39691,Pascal Peot,Development,72914
39692,Tadahiko Acton,Quality Management,81418
39693,Nitsan Perin,Production,53414
39694,Kiyokazu Varley,Development,50631
39696,Yuchang Burnard,Production,84745
39697,Siddarth Improta,Production,60884
39699,Masami Merro,Production,73771
39700,Christfried Arlazarov,Development,61585
39701,Rasikan Birch,Development,67408
39702,Shunichi Tiemann,Quality Management,54478
39703,Mabry Zaiane,Customer Service,73112
39704,Hatim Junet,Development,62025
39705,Kinh Vidal,Development,91685
39706,Karoline Perfilyeva,Human Resources,56916
39706,Karoline Perfilyeva,Finance,56916
39708,Valeri Ponthieu,Production,59389
39709,Ramachenga Gips,Development,63113
39710,Byong Barbanera,Finance,49767
39711,Boriana Pelz,Research,56869
39712,Chirstian Muchinsky,Sales,97180
39713,Florian Porotnikoff,Human Resources,70435
39714,Kolar Dehkordi,Development,69528
39715,Mokhtar Baba,Production,44514
39717,Josyula Figueira,Development,70272
39717,Josyula Figueira,Research,70272
39719,Yagil Unno,Finance,57640
39720,Uinam Katalagarianos,Development,63551
39721,Ulises Mellouli,Quality Management,50465
39722,Stella Rosenbaum,Sales,114955
39723,Francoise Kawashima,Development,77917
39724,Suzette Pargaonkar,Development,51228
39725,Filipp Morton,Marketing,59039
39725,Filipp Morton,Sales,59039
39727,Zvonko Chinen,Development,42184
39728,Dekang Fadgyas,Research,69216
39729,Fan Awdeh,Production,67989
39730,Shirish Mattern,Production,76049
39731,Freyja Talmor,Customer Service,62184
39732,Xiaoqiang Tzvieli,Development,66417
39733,Nigel Perz,Sales,81244
39735,Morris Ashish,Development,56032
39735,Morris Ashish,Research,56032
39736,Achilleas Thibadeau,Production,54261
39737,Georg Boreale,Sales,96709
39738,Arvin Gerteisen,Production,60020
39740,Lucien Hainaut,Development,93914
39741,Nalini Paciorek,Sales,119128
39742,Otmar Busillo,Quality Management,53655
39743,Leucio Piazza,Production,65052
39744,Masadi Serna,Production,76124
39745,Otilia Vidal,Research,60989
39745,Otilia Vidal,Development,60989
39747,Pohua Montresor,Development,64922
39748,Faiza Zaccaria,Human Resources,73135
39749,Bokyung Berztiss,Production,67648
39750,Jingling Klyachko,Production,65553
39752,Demin Ulupinar,Production,66712
39753,Filipe Norsworthy,Marketing,68735
39754,Genki Vuskovic,Production,64790
39754,Genki Vuskovic,Development,64790
39755,Koichi Iwayama,Production,71916
39756,Dmitri Litecky,Sales,118190
39757,Chirstian Erez,Development,58098
39759,Faiza Varker,Marketing,84866
39760,Bernt Sadowski,Human Resources,62550
39761,Marie Laventhal,Quality Management,61194
39762,Yuichiro Crooks,Development,92296
39763,Sedat Rattan,Development,72245
39763,Sedat Rattan,Quality Management,72245
39764,Woody Schapire,Finance,85566
39766,Xudong Sudkamp,Finance,84681
39767,Munehiko Panienski,Sales,76706
39768,Kristen Serna,Development,76989
39769,Radhia Kusalik,Production,55737
39770,Hidde Lukaszewicz,Sales,54832
39771,Tzvetan Ramsay,Production,61321
39772,Moss Merel,Production,72380
39772,Moss Merel,Quality Management,72380
39773,Edwin Ozeki,Customer Service,73971
39775,Takahira Schwartzburd,Customer Service,50124
39776,Steen Rossi,Research,54737
39777,Shuho Pusterhofer,Sales,75618
39778,Chiranjit Luff,Development,70295
39779,Baziley Zambonelli,Sales,98492
39780,Alain Gyorkos,Development,81553
39781,Feiyu Comte,Production,59486
39783,Rasikan Gustavson,Production,66446
39783,Rasikan Gustavson,Development,66446
39784,Venkatesan Ossenbruggen,Research,84471
39786,Maris Compeau,Finance,66211
39787,Bernardo Bolotov,Development,72457
39788,Chuanyi Kalafatis,Marketing,63265
39789,Vugranam Ponthieu,Production,63834
39790,Kiyotoshi Henders,Production,105891
39792,Susanne Bage,Development,59319
39793,Troy Hiltgen,Human Resources,63608
39793,Troy Hiltgen,Finance,63608
39794,Henk Harnett,Sales,72105
39795,Toong Bennis,Sales,85391
39796,Shahid Setia,Production,64244
39798,Ebru Preusig,Sales,86786
39799,Sariel Garnham,Production,45346
39800,Takushi Randt,Finance,79730
39801,Shaowei Honglei,Development,64280
39803,Subir Ranst,Marketing,85694
39803,Subir Ranst,Sales,85694
39804,Troy Aseltine,Development,74469
39805,Wanqing Velasco,Sales,91744
39806,Shuzo Rosenbaum,Sales,97627
39807,Shay Skogmar,Production,49450
39809,Doohun Lund,Development,66990
39810,Rimli Chinal,Development,55588
39811,Munehiro Trogemann,Development,85790
39812,Marit Peres,Customer Service,66948
39812,Marit Peres,Production,66948
39813,Mario Bressoud,Human Resources,57908
39814,Kristen Tomescu,Sales,84547
39817,Moon Poulakidas,Sales,53226
39818,Arvind Sinitsyn,Customer Service,51512
39819,Bernd Giarratana,Development,71612
39820,Willard Range,Production,89742
39821,Percy Schwartzbauer,Research,84562
39822,Bingning Fujisawa,Quality Management,77079
39822,Bingning Fujisawa,Development,77079
39823,Khalid Caine,Development,76175
39824,Eran Yavatkar,Sales,88943
39826,Mart Hasham,Human Resources,77393
39827,Paris Stemann,Sales,91164
39828,Youjian Menyhert,Production,62143
39829,Holgard Trelles,Human Resources,67770
39830,Niteen Cooke,Marketing,107839
39831,Gina Cronan,Development,64640
39831,Gina Cronan,Research,64640
39832,Wilmer Antonakopoulos,Sales,111335
39834,Shunichi Erol,Sales,88295
39835,Aemilian Levasseur,Development,53090
39836,Barton Pileggi,Marketing,90328
39837,Shin Magliocco,Production,83802
39838,Shimshon Pillow,Production,46109
39839,Jinya Varker,Development,95999
39839,Jinya Varker,Research,95999
39840,Gregory Demian,Development,53819
39841,Naftaly Waschkowski,Production,46063
39845,Mart Pavlopoulou,Production,63519
39846,Shawna Riesenhuber,Finance,117418
39847,Kwangyoen Khamsi,Development,79284
39848,Arlette Masada,Customer Service,53422
39848,Arlette Masada,Production,53422
39849,Khalid Birke,Production,63195
39850,Mabo Plump,Development,45114
39852,Willard Guenter,Sales,109048
39853,Abdelaziz Merey,Production,49308
39854,Sanjay McClurg,Development,52476
39855,Heather Pagter,Production,76177
39856,Goo Barinka,Sales,72947
39857,Howell Luby,Production,47789
39858,Waiman Hettesheimer,Sales,91094
39858,Waiman Hettesheimer,Customer Service,91094
39860,Pramod Rosaz,Development,50046
39861,Kshitij Rissland,Development,65499
39862,Shmuel Narahara,Research,76736
39863,Yuichiro Bellmore,Marketing,59535
39865,Candida Hebden,Production,58959
39866,Xiaoqiu McFarlan,Quality Management,75569
39868,Adas Tomescu,Production,81547
39868,Adas Tomescu,Customer Service,81547
39870,Paddy Ghazalie,Human Resources,59886
39871,Torsten Stasinski,Sales,114826
39872,Parke Fadgyas,Customer Service,55503
39873,Kankanahalli Joslin,Production,63095
39874,Hinrich Herath,Human Resources,69908
39875,Jaideep Magliocco,Human Resources,43973
39876,Quingbo Llado,Production,77003
39877,Uli Strandh,Production,62325
39877,Uli Strandh,Development,62325
39880,Turgut Karunanithi,Sales,103212
39881,Hugh Tasistro,Sales,73924
39882,Zhiwei Khalid,Quality Management,48092
39883,Moriyoshi Luan,Development,62833
39884,Eldridge Decaestecker,Development,51875
39885,Sergi Malabarba,Quality Management,81580
39888,Akemi Grandbois,Production,53896
39889,Pranav Menhoudj,Research,109357
39890,Sanjai Valiente,Sales,107475
39891,Zine Koprowski,Production,88084
39892,Zine Cooman,Customer Service,51263
39893,Nathalie Baumann,Development,80189
39894,Shietung Improta,Production,64644
39895,Heon Baaz,Sales,70389
39897,Laurentiu Thorensen,Quality Management,45489
39898,Candida Fasbender,Development,58649
39899,Danil Decleir,Quality Management,61124
39900,Adas Schach,Production,52238
39901,Jianhui Ushiama,Production,79703
39902,Pascal Zallocco,Production,60033
39904,Bedir Peot,Quality Management,73351
39905,Muzhong Range,Marketing,80815
39905,Muzhong Range,Sales,80815
39907,Avishai Akiyama,Development,75099
39908,Yaghout Redmiles,Production,63813
39909,Nectarios Ozeki,Sales,83780
39910,Zvonko Masaki,Sales,122295
39911,Paddy Levergood,Research,60565
39912,Shir Garnier,Development,53886
39913,Abdelwaheb Menyhert,Customer Service,45753
39915,Yefim Junot,Finance,76207
39916,Hiroyasu Anger,Development,53506
39917,Guoxiang Besselaar,Development,77849
39918,Shahar Laventhal,Marketing,73860
39920,Malu Macedo,Sales,90858
39921,Yucai Collavizza,Production,81807
39922,Duangkaew Frijda,Development,86645
39923,Houman Muniz,Production,54121
39923,Houman Muniz,Quality Management,54121
39924,Anestis Mitina,Sales,92293
39925,Doohun Asrin,Development,59152
39927,Achilleas Waterhouse,Quality Management,70293
39928,Honglan Sundgren,Production,50237
39929,Ewing Fontet,Development,84349
39930,Kitty Paludetto,Finance,85784
39931,Chenxi Rodiger,Research,45610
39932,Berthier Esposito,Sales,102288
39934,Boriana Beausoleil,Development,54046
39934,Boriana Beausoleil,Customer Service,54046
39935,Sanjoy Georg,Quality Management,57662
39936,Ramzi Apsitis,Human Resources,67131
39938,Ronnie Karner,Sales,119019
39939,Basim Plessier,Marketing,55842
39940,Kazuhisa Hiraishi,Development,74280
39941,Gino Tanemo,Development,77120
39943,Rafael Benaini,Finance,45913
39944,Ekawit Waleschkowski,Development,72973
39946,Mara McAlpine,Sales,86577
39947,Steve Axelband,Production,56666
39948,Gino Rotem,Sales,96002
39949,Ziya Schlegelmilch,Quality Management,100553
39950,Along Cincotta,Development,41092
39950,Along Cincotta,Customer Service,41092
39951,Zhilian Schueller,Customer Service,63689
39952,Otmar Sudbeck,Sales,79687
39953,Denny DuBourdieux,Production,97116
39955,Shigeaki Erde,Sales,72356
39956,Haldun Monkewich,Development,77649
39957,Kazuhisa Ananiadou,Finance,99970
39958,Xinan Bierman,Development,57284
39959,Christophe Varley,Development,45778
39961,Luerbio Verhoeff,Development,57867
39962,Peer Strooper,Quality Management,53665
